4,21,139,139,405
4,21,139,139,405
4,20,139,139,405
4,20,1290,1290,3504
4,21,1290,1290,3504
4,21,1290,1290,3504
4,21,1290,1290,3504
5,21,1290,1290,3504
10,21,1290,1290,3504
10,22,1290,1290,3504
10,22,1290,1290,3504
10,22,1290,1290,3504
10,22,1290,1290,3504
10,22,1290,1290,3504
10,22,1290,1290,3504
10,23,1290,1290,3504
10,23,1290,1290,3504
10,24,1290,1290,3504
10,24,1290,1290,3504
10,24,1290,1290,3504
10,24,1290,1290,3504
20,24,1290,1290,3504
20,24,1290,1290,3504
20,24,1290,1290,3504
20,24,1290,1290,3504
20,24,1290,1290,3504
20,25,1430,1430,3504
20,25,1430,1430,3504
20,25,1430,1430,3504
20,26,1430,1430,3504
20,26,1430,1430,3504
20,26,1430,1430,3504
20,26,1430,1430,3504
20,26,1430,1430,3504
20,26,1430,1430,3504
21,26,1430,1430,3504
21,27,1430,1430,3504
21,27,1430,1430,3504
21,27,1430,1430,3504
21,27,1430,1430,3504
21,27,1430,1430,3504
21,27,1430,1430,3504
21,27,1430,1430,3504
21,28,1430,1430,3504
21,28,1430,1430,3504
21,28,1582,1582,3504
21,28,1582,1582,3504
21,28,1582,1582,3504
21,28,1582,1582,3504
21,29,1582,1582,3504
21,29,1582,1582,3504
22,29,1582,1582,3504
23,29,1582,1582,3504
23,30,1582,1582,3504
23,30,1582,1582,3504
23,30,1582,1582,3504
23,30,1582,1582,3504
23,30,1582,1582,3504
23,30,1582,1582,3504
23,31,1582,1582,3504
23,31,1582,1582,3504
23,31,1582,1582,3504
23,31,1582,1582,3504
23,31,1746,1746,3504
23,31,1746,1746,3504
23,31,1746,1746,3504
24,32,1746,1746,3504
25,32,1746,1746,3504
25,32,1746,1746,3504
25,33,1746,1746,3504
25,33,1746,1746,3504
25,33,1746,1746,3504
25,34,1746,1746,3504
25,34,1746,1746,3504
25,34,1746,1746,3504
25,35,1746,1746,3504
25,35,1746,1746,3504
25,35,1746,1746,3504
25,35,1746,1746,3504
25,35,1746,1746,3504
25,35,1746,1746,3504
25,35,1771,1771,3504
29,36,1771,1771,3504
29,36,1771,1771,3504
29,36,1771,1771,3504
29,37,1771,1771,3504
29,37,1771,1771,3504
29,37,1771,1771,3504
29,37,1771,1771,3504
29,37,1771,1771,3504
29,37,1771,1771,3504
29,37,1771,1771,3504
29,38,1771,1771,3504
29,38,1771,1771,3504
29,38,1771,1771,3504
29,38,1771,1771,3504
29,38,1771,1771,3504
29,38,1771,1771,3504
30,39,1771,1771,3504
30,39,1771,1771,3504
30,39,1771,1771,3504
30,39,1771,1771,3504
30,39,1771,1771,3504
30,39,1771,1771,3504
30,39,1771,1771,3504
30,40,1771,1771,3504
30,40,1771,1771,3504
30,40,1771,1771,3504
30,41,1771,1771,3504
30,41,1771,1771,3504
30,41,1771,1771,3504
30,41,1771,1771,3504
30,41,1771,1771,3504
30,41,1771,1771,3504
30,41,1771,1771,3504
30,41,1771,1771,3504
30,41,1771,1771,3504
30,41,1771,1771,3504
30,42,1771,1771,3504
30,42,1771,1771,3504
30,42,1771,1771,3504
30,42,1771,1771,3504
30,42,1771,1771,3504
30,42,1771,1771,3504
30,42,1771,1771,3504
30,43,1771,1771,3504
30,43,1771,1771,3504
30,43,1771,1771,3504
30,43,1771,1771,3504
30,43,1771,1771,3504
30,43,1771,1771,3504
30,44,1771,1771,3504
30,44,1771,1771,3504
30,44,1771,1771,3504
30,44,1771,1771,3504
30,44,1771,1771,3504
30,44,1771,1771,3504
30,44,1771,1771,3504
30,45,1771,1771,3504
30,45,1771,1771,3504
30,45,1771,1771,3504
30,45,1771,1771,3504
30,45,1771,1771,3504
30,45,1771,1771,3504
30,45,1771,1771,3504
30,45,1771,1771,3504
30,45,1771,1771,3504
30,45,1771,1771,3504
30,46,1771,1771,3504
30,46,1771,1771,3504
30,46,1771,1771,3504
30,46,1771,1771,3504
30,46,1771,1771,3504
30,46,1771,1771,3504
30,47,1771,1771,3504
30,47,1771,1771,3504
30,47,1771,1771,3504
30,47,1771,1771,3504
30,47,1771,1771,3504
30,47,1771,1771,3504
31,47,1771,1759,3504
31,47,1759,1759,3504
31,47,1759,1759,3504
31,48,1759,1759,3504
31,48,1759,1759,3504
31,48,1759,1759,3504
31,48,1759,1759,3504
31,48,1759,1759,3504
31,48,1759,1759,3504
31,48,1759,1759,3504
31,48,1759,1759,3504
31,48,1759,1759,3504
31,49,1759,1759,3504
31,49,1759,1759,3504
31,49,1759,1759,3504
31,49,1759,1759,3504
31,49,1759,1759,3504
31,49,1759,1759,3504
31,49,1759,1759,3504
31,49,1759,1759,3504
31,49,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,50,1759,1759,3504
31,51,1759,1759,3504
31,51,1759,1759,3504
31,51,1759,1759,3504
31,51,1759,1759,3504
31,51,1759,1759,3504
31,51,1759,1759,3504
31,51,1759,1759,3504
31,51,1759,1759,3504
31,51,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,52,1759,1759,3504
31,53,1759,1759,3504
31,53,1759,1759,3504
31,53,1759,1759,3504
31,53,1759,1759,3504
31,53,1759,1759,3504
31,53,1759,1746,3504
31,53,1746,1746,3504
31,53,1746,1746,3504
31,53,1746,1746,3504
31,53,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,54,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,55,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,56,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,57,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,58,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,59,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,60,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,61,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,62,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
31,63,1746,1746,3504
32,63,1746,1746,3504
32,63,1746,1746,3504
32,64,1746,1746,3504
32,64,1746,1746,3504
32,64,1746,1746,3504
32,64,1746,1746,3504
32,64,1746,1746,3504
32,64,1746,1733,3504
32,64,1733,1733,3504
32,64,1733,1733,3504
32,64,1733,1733,3504
32,64,1733,1733,3504
32,64,1733,1733,3504
32,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,64,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,65,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
31,66,1733,1733,3504
